chromophore_smiles,solvent_original,canonical_chromophore_smiles,canonical_solvent_smiles,absorption_nm,emission_nm,lifetime_ns,quantum_yield,log_extinction,source_dataset
O=C1N(CCNC(OC(C)(C)C)=O)CC2=C1N3C=CC=C(C(C)=O)C3=C2C4=CC=C(OC)C=C4,CH2Cl2,COc1ccc(-c2c3c(n4cccc(C(C)=O)c24)C(=O)N(CCNC(=O)OC(C)(C)C)C3)cc1,,340.0,526.0,,0.01,,chemfluor
CN1CC2=C(N3C=C(C)C=CC3=C2C4=CC=C(C(F)(F)F)C=C4)C1=O,CH2Cl2,Cc1ccc2c(-c3ccc(C(F)(F)F)cc3)c3c(n2c1)C(=O)N(C)C3,,,450.0,,,,chemfluor
CN1CC2=C(N3C=C(C(C)=O)C=CC3=C2C4=CC=C(C(F)(F)F)C=C4)C1=O,CH2Cl2,CC(=O)c1ccc2c(-c3ccc(C(F)(F)F)cc3)c3c(n2c1)C(=O)N(C)C3,,,496.0,,,,chemfluor
CN1CC2=C(N3C=C(C(C)=O)C=CC3=C2C4=CC=C(O)C=C4)C1=O,CH2Cl2,CC(=O)c1ccc2c(-c3ccc(O)cc3)c3c(n2c1)C(=O)N(C)C3,,,535.0,,,,chemfluor
CN1CC2=C(N3C=C(C(C)=O)C=CC3=C2C4=CC=C(N(CC)CC)C=C4)C1=O,CH2Cl2,CCN(CC)c1ccc(-c2c3c(n4cc(C(C)=O)ccc24)C(=O)N(C)C3)cc1,,,611.0,,,,chemfluor
[O+]1C(C2=CC=CC=C2)=C(C2=C3C4C(=CC=CC=4C(C4C=CC=CC=4)=C(C4C=CC=CC=4)C=13)C=C2)C1C=CC=CC=1,CH2Cl2,c1ccc(-c2[o+]c3c(-c4ccccc4)c(-c4ccccc4)c4cccc5ccc(c2-c2ccccc2)c3c54)cc1,,491.0,540.0,,0.85,,chemfluor
[O+]1C(C2=CC=C(C)C=C2)=C(C2=C3C4C(=CC=CC=4C(C4C=CC(C)=CC=4)=C(C4C=CC(C)=CC=4)C=13)C=C2)C1C=CC(C)=CC=1,CH2Cl2,Cc1ccc(-c2[o+]c3c(-c4ccc(C)cc4)c(-c4ccc(C)cc4)c4cccc5ccc(c2-c2ccc(C)cc2)c3c54)cc1,,507.0,577.0,,0.62,,chemfluor
[O+]1C(C2=CC=C(OC)C=C2)=C(C2=C3C4C(=CC=CC=4C(C4C=CC(OC)=CC=4)=C(C4C=CC(OC)=CC=4)C=13)C=C2)C1C=CC(CC)=CC=1,CH2Cl2,CCc1ccc(-c2c(-c3ccc(OC)cc3)[o+]c3c(-c4ccc(OC)cc4)c(-c4ccc(OC)cc4)c4cccc5ccc2c3c54)cc1,,546.0,655.0,,0.04,,chemfluor
FC1C=C(C2C3=C4C5=C(C=CC=C5C=C3)C(C3C=CC=C(F)C=3)=C(C4=[O+]C=2C2C=CC=C(C=2)F)C2C=CC=C(F)C=2)C=CC=1,CH2Cl2,Fc1cccc(-c2[o+]c3c(-c4cccc(F)c4)c(-c4cccc(F)c4)c4cccc5ccc(c2-c2cccc(F)c2)c3c54)c1,,485.0,523.0,,0.74,,chemfluor
ClC1C=CC(C2C3=C4C(C(=C(C5C=CC(=CC=5)Cl)C5C=CC=C(C=C3)C4=5)C3C=CC(=CC=3)Cl)=[O+]C=2C2=CC=C(Cl)C=C2)=CC=1,CH2Cl2,Clc1ccc(-c2[o+]c3c(-c4ccc(Cl)cc4)c(-c4ccc(Cl)cc4)c4cccc5ccc(c2-c2ccc(Cl)cc2)c3c54)cc1,,498.0,548.0,,0.73,,chemfluor
C(F)(F)(F)C1=CC=C(C=C1)C1C2=C3C4C(=CC=CC=4C(=C(C4=CC=C(C(F)(F)F)C=C4)C3=[O+]C=1C1=CC=C(C=C1)C(F)(F)F)C1C=CC(=CC=1)C(F)(F)F)C=C2,CH2Cl2,FC(F)(F)c1ccc(-c2[o+]c3c(-c4ccc(C(F)(F)F)cc4)c(-c4ccc(C(F)(F)F)cc4)c4cccc5ccc(c2-c2ccc(C(F)(F)F)cc2)c3c54)cc1,,477.0,506.0,,0.56,,chemfluor
C(=O)C1=CC=C(C=C1)C1=C(C2C=CC(C=O)=CC=2)C2=C3C(C=CC4C(C5C=CC(=CC=5)C=O)=C(C5C=CC(C=O)=CC=5)[O+]=C1C=43)=CC=C2,CH2Cl2,O=Cc1ccc(-c2[o+]c3c(-c4ccc(C=O)cc4)c(-c4ccc(C=O)cc4)c4cccc5ccc(c2-c2ccc(C=O)cc2)c3c54)cc1,,485.0,519.0,,0.53,,chemfluor
[O+]1C(C2=CC=CC=C2)=C(C2=C3C=1C(=C(C1C=CC=C(C=C2)C=13)CC)C1=CC=CC=C1)CC,CH2Cl2,CCc1c(-c2ccccc2)c2[o+]c(-c3ccccc3)c(CC)c3ccc4cccc1c4c32,,465.0,494.0,,0.45,,chemfluor
[O+]1C(=C(C2=C3C=1C(C1C=CC=CC=1)=C(C1C=CC=CC=1)C1C3=C(C=CC=1)C1=CC=CC=C12)C1C=CC=CC=1)C1C=CC=CC=1,CH2Cl2,c1ccc(-c2[o+]c3c(-c4ccccc4)c(-c4ccccc4)c4cccc5c6ccccc6c(c2-c2ccccc2)c3c45)cc1,,514.0,548.0,,0.77,,chemfluor
O(C)C1C=CC(=CC=1)C1[O+]=C2C(C3=CC=C(OC)C=C3)=C(C3C=CC(=CC=3)OC)C3C4=C(C5=CC=CC=C5C(=C42)C=1C1C=CC(=CC=1)OC)C=CC=3,CH2Cl2,COc1ccc(-c2[o+]c3c(-c4ccc(OC)cc4)c(-c4ccc(OC)cc4)c4cccc5c6ccccc6c(c2-c2ccc(OC)cc2)c3c45)cc1,,551.0,656.0,,0.08,,chemfluor
[O+]1C(C2=CC=CC=C2)=C(C2C=CC=CC=2)C2C=C3C4=C5C(C=C3)=CC=CC5=CC3C(=C(C=1C=2C4=3)C1=CC=CC=C1)C1C=CC=CC=1,CH2Cl2,c1ccc(-c2[o+]c3c(-c4ccccc4)c(-c4ccccc4)c4cc5cccc6ccc7cc(c2-c2ccccc2)c3c4c7c65)cc1,,612.0,637.0,,0.46,,chemfluor
O(C)C1C=CC(=CC=1)C1=C(C2=C3C4=C(C=C5C3=C3C(=CC=CC3=C2)C=C5)C(C2C=CC(OC)=CC=2)=C([O+]=C41)C1C=CC(OC)=CC=1)C1C=CC(OC)=CC=1,CH2Cl2,COc1ccc(-c2[o+]c3c(-c4ccc(OC)cc4)c(-c4ccc(OC)cc4)c4cc5cccc6ccc7cc(c2-c2ccc(OC)cc2)c3c4c7c65)cc1,,639.0,703.0,,0.02,,chemfluor
[O+]1C(CCC)=C(CCC)C2=C3C=1C(=C(CCC)C1C=C4C5=C(C(C=CC5=CC=C4)=C2)C=13)CCC,CH2Cl2,CCCc1[o+]c2c(CCC)c(CCC)c3cc4cccc5ccc6cc(c1CCC)c2c3c6c54,,582.0,596.0,,0.51,,chemfluor
[O+]1C(CCC)=C(C2C=CC3C4=C(C=CC=1C4=2)C=C(C=3CCC)CCC)CCC,CH2Cl2,CCCc1cc2ccc3[o+]c(CCC)c(CCC)c4ccc(c1CCC)c2c34,,460.0,469.0,,0.17,,chemfluor
[O+]1C(=C(C2C3C=1C1=CC(=C(C4=CC=CC(C=3C=CC=2)=C41)CCC)CCC)CCC)CCC,CH2Cl2,CCCc1cc2c3[o+]c(CCC)c(CCC)c4cccc(c5cccc(c1CCC)c52)c43,,608.0,625.0,,0.35,,chemfluor
O(C)C1=CC=C(C=C1)C1C=C[N+]2C=CC=C3OC(C4=CC=C(OC)C=C4)=CC=1C=23,CH2Cl2,COc1ccc(C2=Cc3c(-c4ccc(OC)cc4)cc[n+]4cccc(c34)O2)cc1,,407.0,510.0,,,,chemfluor
FC1=CC=C(C=C1)C1C=C[N+]2C=CC=C3OC(C4=CC=C(F)C=C4)=CC=1C=23,CH2Cl2,Fc1ccc(C2=Cc3c(-c4ccc(F)cc4)cc[n+]4cccc(c34)O2)cc1,,390.0,478.0,,,,chemfluor
ClC1=CC=C(C=C1)C1C=C[N+]2C=CC=C3OC(C4=CC=C(Cl)C=C4)=CC=1C=23,CH2Cl2,Clc1ccc(C2=Cc3c(-c4ccc(Cl)cc4)cc[n+]4cccc(c34)O2)cc1,,396.0,480.0,,,,chemfluor
C1C=CC2C3C4C5C=CC6C7C=5C(C(C5C=CC(C(C)(C)C)=CC=5)=C(C5C=CC(C(C)(C)C)=CC=5)C=7C=CC=6)=CC=4C(C4C=CC(C(C)(C)C)=CC=4)=C(C=3C=CC=2C=1)C1C=CC(C(C)(C)C)=CC=1,CH2Cl2,CC(C)(C)c1ccc(-c2c(-c3ccc(C(C)(C)C)cc3)c3cc4c(-c5ccc(C(C)(C)C)cc5)c(-c5ccc(C(C)(C)C)cc5)c5ccc6ccccc6c5c4c4ccc5cccc2c5c34)cc1,,425.0,480.0,,,,chemfluor
C(=O)(OCC)/C=C/C1=C(N(C)C)C=CC(C2C=C(C(N(C)C)=CC=2)/C=C/C(=O)OCC)=C1,CH2Cl2,CCOC(=O)/C=C/c1cc(-c2ccc(N(C)C)c(/C=C/C(=O)OCC)c2)ccc1N(C)C,,367.0,521.0,,0.25,,chemfluor
N(C)(C1=C(/C=C/C(=O)OCC)C=CC(=C1)C1C=C(N(C)C)C(=CC=1)/C=C/C(=O)OCC)C,CH2Cl2,CCOC(=O)/C=C/c1ccc(-c2ccc(/C=C/C(=O)OCC)c(N(C)C)c2)cc1N(C)C,,384.0,490.0,,0.33,,chemfluor
S1C(C2=C3C(=O)N(CC(CCCCCCCCCC)CCCCCCCC)C(C4SC=CC=4)=C3C(=O)N2CC(CCCCCCCCCC)CCCCCCCC)=CC=C1,CH2Cl2,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)C2=C(c3cccs3)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1cccs1,,530.0,560.0,,,,chemfluor
S1C(C2=C3C(=O)N(CC(CCCCCCCCCC)CCCCCCCC)C(C4SC(C5=C(C6=NC7=C(C=CC=C7)C=C6)C(C)=CC=C5)=CC=4)=C3C(=O)N2CC(CCCCCCCCCC)CCCCCCCC)=CC=C1,CH2Cl2,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4cccc(C)c4-c4ccc5ccccc5n4)s3)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1cccs1,,560.0,610.0,,,,chemfluor
N1(C2N=C(C3=CC=CC=C3)N(C=2C(N(C1=O)C)=O)C)C,CHCl3,Cn1c(=O)c2c(nc(-c3ccccc3)n2C)n(C)c1=O,,,370.0,,,,chemfluor
N1(C2N=C(C3C=CC(C)=CC=3)N(C=2C(N(C1=O)CC1C=CC=CC=1)=O)C)C,CHCl3,Cc1ccc(-c2nc3c(c(=O)n(Cc4ccccc4)c(=O)n3C)n2C)cc1,,,375.0,,,,chemfluor
N1(C2N=C(C3=CC=C(OC)C=C3)N(C=2C(N(C1=O)C)=O)C)C,CHCl3,COc1ccc(-c2nc3c(c(=O)n(C)c(=O)n3C)n2C)cc1,,,375.0,,,,chemfluor
N1(C2N=C(C3=CC=CC=C3OC)N(C=2C(N(C1=O)C)=O)C)C,CHCl3,COc1ccccc1-c1nc2c(c(=O)n(C)c(=O)n2C)n1C,,,375.0,,,,chemfluor
N1(C2N=C(C3=CC4C=CC=CC=4C4C=CC=CC=43)N(C=2C(N(C1=O)C)=O)C)C,CHCl3,Cn1c(=O)c2c(nc(-c3cc4ccccc4c4ccccc34)n2C)n(C)c1=O,,,400.0,,,,chemfluor
N1(C2N=C(C3=CC=CC4C=CC=CC=43)N(C=2C(N(C1=O)C)=O)C)C,CHCl3,Cn1c(=O)c2c(nc(-c3cccc4ccccc34)n2C)n(C)c1=O,,,400.0,,,,chemfluor
N1(C(=O)N(C(C2N(C(C3C=CC(C)=CC=3)=NC=21)CC1C=CC=CC=1)=O)C)C,CHCl3,Cc1ccc(-c2nc3c(c(=O)n(C)c(=O)n3C)n2Cc2ccccc2)cc1,,,400.0,,,,chemfluor
O=C1N(C2N=C(N(C2C(N1C)=O)C)C1=CC=C(N(C)C)C=C1)C,CHCl3,CN1C(=O)C2C(N=C(c3ccc(N(C)C)cc3)N2C)N(C)C1=O,,,405.0,,,,chemfluor
N1(C2N=C(C3=CC=C(C=O)C=C3)N(C=2C(N(C1=O)C)=O)C)C,CHCl3,Cn1c(=O)c2c(nc(-c3ccc(C=O)cc3)n2C)n(C)c1=O,,,435.0,,,,chemfluor
N12C(C3C=CC=CC=3)=NN=C1C=CC=C2,CH2Cl2,c1ccc(-c2nnc3ccccn23)cc1,,282.0,399.0,,,,chemfluor
CC1=CC=C(C=C1)C2=NN=C3N2C=CC=C3,CH2Cl2,Cc1ccc(-c2nnc3ccccn23)cc1,,283.0,404.0,,,,chemfluor
CC(C)(C)C1=CC=C(C=C1)C2=NN=C3N2C=CC=C3,CH2Cl2,CC(C)(C)c1ccc(-c2nnc3ccccn23)cc1,,282.0,405.0,,,,chemfluor
COC1=CC=C(C=C1)C2=NN=C3N2C=CC=C3,CH2Cl2,COc1ccc(-c2nnc3ccccn23)cc1,,282.0,420.0,,,,chemfluor
COC1=CC=CC=C1C2=NN=C3N2C=CC=C3,CH2Cl2,COc1ccccc1-c1nnc2ccccn12,,285.0,392.0,,,,chemfluor
COC1=CC=C(C=C1OC)C2=NN=C3N2C=CC=C3,CH2Cl2,COc1ccc(-c2nnc3ccccn23)cc1OC,,290.0,428.0,,,,chemfluor
CN(C)C1=CC=C(C=C1)C2=NN=C3N2C=CC=C3,CH2Cl2,CN(C)c1ccc(-c2nnc3ccccn23)cc1,,301.0,473.0,,,,chemfluor
BrC1=CC=C(C=C1)C2=NN=C3N2C=CC=C3,CH2Cl2,Brc1ccc(-c2nnc3ccccn23)cc1,,289.0,399.0,,,,chemfluor
ClC1=CC=C(C=C1)C2=NN=C3N2C=CC=C3,CH2Cl2,Clc1ccc(-c2nnc3ccccn23)cc1,,288.0,399.0,,,,chemfluor
FC1=CC=C(C=C1)C2=NN=C3N2C=CC=C3,CH2Cl2,Fc1ccc(-c2nnc3ccccn23)cc1,,281.0,400.0,,,,chemfluor
N#CC1=CC=C(C=C1)C2=NN=C3N2C=CC=C3,CH2Cl2,N#Cc1ccc(-c2nnc3ccccn23)cc1,,309.0,383.0,,,,chemfluor
FC(C1=CC(C(F)(F)F)=CC(C2=NN=C3N2C=CC=C3)=C1)(F)F,CH2Cl2,FC(F)(F)c1cc(-c2nnc3ccccn23)cc(C(F)(F)F)c1,,298.0,383.0,,,,chemfluor
N12C(C3=C4C(C=CC=C4)=CC=C3)=NN=C1C=CC=C2,CH2Cl2,c1ccc2c(-c3nnc4ccccn34)cccc2c1,,295.0,399.0,,,,chemfluor
N12C(C3=CC=CS3)=NN=C1C=CC=C2,CH2Cl2,c1csc(-c2nnc3ccccn23)c1,,301.0,423.0,,,,chemfluor
N12C(C3=CC=CC=N3)=NN=C1C=CC=C2,CH2Cl2,c1ccc(-c2nnc3ccccn23)nc1,,309.0,377.0,,,,chemfluor
O1C2=CC=C3OC(=C(C4C=CC=CC=4)C4C=CC(=C2C=43)C(=C1C1C=CC=CC=1)C1C=CC=CC=1)C1C=CC=CC=1,CH2Cl2,c1ccc(C2=C(c3ccccc3)c3ccc4c5c(ccc(c35)O2)OC(c2ccccc2)=C4c2ccccc2)cc1,,490.0,585.0,,0.001,,chemfluor
C1(OC(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=C1C5=C6C=C4)=C(C7=CC=CC=C7)C=C5OC(C8=CC=CC=C8)=C6C9=CC=CC=C9,CH2Cl2,c1ccc(C2=C(c3ccccc3)c3ccc4c5c(c(-c6ccccc6)cc(c35)O2)OC(c2ccccc2)=C4c2ccccc2)cc1,,497.0,590.0,,0.0213,,chemfluor
CC1=CC=C(C)C(C2=C3OC(C4=CC=CC=C4)=C(C5=CC=CC=C5)C6=C3C7=C(C=C6)C(C8=CC=CC=C8)=C(C9=CC=CC=C9)OC7=C2)=C1,CH2Cl2,Cc1ccc(C)c(-c2cc3c4c(ccc5c4c2OC(c2ccccc2)=C5c2ccccc2)C(c2ccccc2)=C(c2ccccc2)O3)c1,,497.0,591.0,,0.0308,,chemfluor
FC1=CC=C(F)C(C2=C3OC(C4=CC=CC=C4)=C(C5=CC=CC=C5)C6=C3C7=C(C=C6)C(C8=CC=CC=C8)=C(C9=CC=CC=C9)OC7=C2)=C1,CH2Cl2,Fc1ccc(F)c(-c2cc3c4c(ccc5c4c2OC(c2ccccc2)=C5c2ccccc2)C(c2ccccc2)=C(c2ccccc2)O3)c1,,492.0,580.0,,0.0758,,chemfluor
CC1=CC=C(OC)C(C2=C3OC(C4=CC=CC=C4)=C(C5=CC=CC=C5)C6=C3C7=C(C=C6)C(C8=CC=CC=C8)=C(C9=CC=CC=C9)OC7=C2)=C1,CH2Cl2,COc1ccc(C)cc1-c1cc2c3c(ccc4c3c1OC(c1ccccc1)=C4c1ccccc1)C(c1ccccc1)=C(c1ccccc1)O2,,498.0,594.0,,0.0212,,chemfluor
ClC1=CC=C(OC)C(C2=C3OC(C4=CC=CC=C4)=C(C5=CC=CC=C5)C6=C3C7=C(C=C6)C(C8=CC=CC=C8)=C(C9=CC=CC=C9)OC7=C2)=C1,CH2Cl2,COc1ccc(Cl)cc1-c1cc2c3c(ccc4c3c1OC(c1ccccc1)=C4c1ccccc1)C(c1ccccc1)=C(c1ccccc1)O2,,496.0,587.0,,0.0476,,chemfluor
ClC(C(Cl)=C1)=CC=C1C2=C3OC(C4=CC=CC=C4)=C(C5=CC=CC=C5)C6=C3C7=C(C=C6)C(C8=CC=CC=C8)=C(C9=CC=CC=C9)OC7=C2,CH2Cl2,Clc1ccc(-c2cc3c4c(ccc5c4c2OC(c2ccccc2)=C5c2ccccc2)C(c2ccccc2)=C(c2ccccc2)O3)cc1Cl,,456.0,583.0,,0.0373,,chemfluor
BrC1=CC(C2=C3OC(C4=CC=CC=C4)=C(C5=CC=CC=C5)C6=C3C7=C(C=C6)C(C8=CC=CC=C8)=C(C9=CC=CC=C9)OC7=C2)=CC=C1OC,CH2Cl2,COc1ccc(-c2cc3c4c(ccc5c4c2OC(c2ccccc2)=C5c2ccccc2)C(c2ccccc2)=C(c2ccccc2)O3)cc1Br,,498.0,590.0,,0.0072,,chemfluor
COC(C=C1OC)=CC=C1C2=C3OC(C4=CC=CC=C4)=C(C5=CC=CC=C5)C6=C3C7=C(C=C6)C(C8=CC=CC=C8)=C(C9=CC=CC=C9)OC7=C2,CH2Cl2,COc1ccc(-c2cc3c4c(ccc5c4c2OC(c2ccccc2)=C5c2ccccc2)C(c2ccccc2)=C(c2ccccc2)O3)c(OC)c1,,499.0,595.0,,0.0363,,chemfluor
CC1=C2OC(C3=CC=CC=C3)=C(C4=CC=CC=C4)C5=C2C6=C(C=C5)C(C7=CC=CC=C7)=C(C8=CC=CC=C8)OC6=C1,CH2Cl2,Cc1cc2c3c(ccc4c3c1OC(c1ccccc1)=C4c1ccccc1)C(c1ccccc1)=C(c1ccccc1)O2,,499.0,594.0,,0.0156,,chemfluor
FC1=CC=C(C=C1)C2=C(C3=CC=C(F)C=C3)OC4=CC=C5OC(C6=CC=C(F)C=C6)=C(C7=C5C4=C2C=C7)C8=CC=C(F)C=C8,CH2Cl2,Fc1ccc(C2=C(c3ccc(F)cc3)c3ccc4c5c(ccc(c35)O2)OC(c2ccc(F)cc2)=C4c2ccc(F)cc2)cc1,,487.0,577.0,,0.0464,,chemfluor
ClC1=CC=C(C=C1)C2=C(C3=CC=C(Cl)C=C3)OC4=CC=C5OC(C6=CC=C(Cl)C=C6)=C(C7=C5C4=C2C=C7)C8=CC=C(Cl)C=C8,CH2Cl2,Clc1ccc(C2=C(c3ccc(Cl)cc3)c3ccc4c5c(ccc(c35)O2)OC(c2ccc(Cl)cc2)=C4c2ccc(Cl)cc2)cc1,,499.0,597.0,,0.0085,,chemfluor
BrC1=CC=C(C=C1)C2=C(C3=CC=C(Br)C=C3)OC4=CC=C5OC(C6=CC=C(Br)C=C6)=C(C7=C5C4=C2C=C7)C8=CC=C(Br)C=C8,CH2Cl2,Brc1ccc(C2=C(c3ccc(Br)cc3)c3ccc4c5c(ccc(c35)O2)OC(c2ccc(Br)cc2)=C4c2ccc(Br)cc2)cc1,,501.0,600.0,,0.0067,,chemfluor
FC(C1=CC=C(C=C1)C2=C(C3=CC=C(C(F)(F)F)C=C3)OC4=CC=C5OC(C6=CC=C(C(F)(F)F)C=C6)=C(C7=C5C4=C2C=C7)C8=CC=C(C(F)(F)F)C=C8)(F)F,CH2Cl2,FC(F)(F)c1ccc(C2=C(c3ccc(C(F)(F)F)cc3)c3ccc4c5c(ccc(c35)O2)OC(c2ccc(C(F)(F)F)cc2)=C4c2ccc(C(F)(F)F)cc2)cc1,,507.0,619.0,,0.001,,chemfluor
FC1=CC=CC(C2=C(C3=CC(F)=CC=C3)C4=C5C(O2)=CC=C6OC(C7=CC(F)=CC=C7)=C(C(C=C4)=C56)C8=CC(F)=CC=C8)=C1,CH2Cl2,Fc1cccc(C2=C(c3cccc(F)c3)c3ccc4c5c(ccc(c35)O2)OC(c2cccc(F)c2)=C4c2cccc(F)c2)c1,,497.0,600.0,,0.0087,,chemfluor
FC1=CC=CC=C1C2=C(C3=C(F)C=CC=C3)C4=C5C(O2)=CC=C6OC(C7=C(F)C=CC=C7)=C(C(C=C4)=C56)C8=CC=CC=C8F,CH2Cl2,Fc1ccccc1C1=C(c2ccccc2F)c2ccc3c4c(ccc(c24)O1)OC(c1ccccc1F)=C3c1ccccc1F,,463.0,577.0,,0.001,,chemfluor
CC1=C(C2=CC=CC=C2)OC3=CC=C4OC(C5=CC=CC=C5)=C(C)C6=C4C3=C1C=C6,CH2Cl2,CC1=C(c2ccccc2)Oc2ccc3c4c(ccc1c24)C(C)=C(c1ccccc1)O3,,466.0,566.0,,0.0773,,chemfluor
O1C(=C(C2=CC=C(C(C)(C)C)C=C2)C2C3C1=C1OC(C4=CC=C(C(C)(C)C)C=C4)=C(C4=CC=CC(=C14)C=3C=CC=2)C1=CC=C(C(C)(C)C)C=C1)C1C=CC(C(C)(C)C)=CC=1,CH2Cl2,CC(C)(C)c1ccc(-c2oc3c4oc(-c5ccc(C(C)(C)C)cc5)c(-c5ccc(C(C)(C)C)cc5)c5cccc(c6cccc(c2-c2ccc(C(C)(C)C)cc2)c63)c54)cc1,,432.0,538.0,,0.001,,chemfluor
O1C(=C(C2=CC=C(C(C)(C)C)C=C2)C2C3C1=C1OC(C4=CC=C(C(C)(C)C)C=C4)=C(C4=CC(Br)=CC(=C14)C=3C=C(Br)C=2)C1=CC=C(C(C)(C)C)C=C1)C1C=CC(C(C)(C)C)=CC=1,CH2Cl2,CC(C)(C)c1ccc(-c2oc3c4oc(-c5ccc(C(C)(C)C)cc5)c(-c5ccc(C(C)(C)C)cc5)c5cc(Br)cc(c6cc(Br)cc(c2-c2ccc(C(C)(C)C)cc2)c63)c54)cc1,,422.0,545.0,,0.001,,chemfluor
O1C(=C(C2=CC=CC=C2)C2C3C1=C1OC(C4=CC=CC=C4)=C(C4=CC(C5=CC=C(OC)C=C5)=CC(=C14)C=3C=C(C1=CC=C(OC)C=C1)C=2)C1=CC=CC=C1)C1C=CC=CC=1,CH2Cl2,COc1ccc(-c2cc3c(-c4ccccc4)c(-c4ccccc4)oc4c5oc(-c6ccccc6)c(-c6ccccc6)c6cc(-c7ccc(OC)cc7)cc(c(c2)c34)c65)cc1,,375.0,560.0,,0.001,,chemfluor
O1C(=C(C2=CC=CC=C2)C2C3C1=C1OC(C4=CC=CC=C4)=C(C4=CC(C5=CC=C(C(C)(C)C)C=C5)=CC(=C14)C=3C=C(C1=CC=C(C(C)(C)C)C=C1)C=2)C1=CC=CC=C1)C1C=CC=CC=1,CH2Cl2,CC(C)(C)c1ccc(-c2cc3c(-c4ccccc4)c(-c4ccccc4)oc4c5oc(-c6ccccc6)c(-c6ccccc6)c6cc(-c7ccc(C(C)(C)C)cc7)cc(c(c2)c34)c65)cc1,,425.0,554.0,,0.001,,chemfluor
O1C(=C(C2=CC=C(F)C=C2)C2C3C1=C1OC(C4=CC=C(F)C=C4)=C(C4=CC(C5=CC=C(C(C)(C)C)C=C5)=CC(=C14)C=3C=C(C1=CC=C(C(C)(C)C)C=C1)C=2)C1=CC=C(F)C=C1)C1C=CC(F)=CC=1,CH2Cl2,CC(C)(C)c1ccc(-c2cc3c(-c4ccc(F)cc4)c(-c4ccc(F)cc4)oc4c5oc(-c6ccc(F)cc6)c(-c6ccc(F)cc6)c6cc(-c7ccc(C(C)(C)C)cc7)cc(c(c2)c34)c65)cc1,,422.0,547.0,,0.001,,chemfluor
F[B-]1(F)[N+]2=CC=CC2=C(C3=CC=CC=C3)C4=CC=CN14,CH2Cl2,F[B-]1(F)n2cccc2C(c2ccccc2)=C2C=CC=[N+]21,,500.0,518.0,,0.02,,chemfluor
F[B-]1(F)[N+]2=CC=CC2=C(C3=CC=C(OC)C=C3)C4=CC=CN14,CH2Cl2,COc1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1,,498.0,516.0,,0.02,,chemfluor
[O-][N+](C1=C(C=CC=C1)C2=CC3=C(C4=CC=CC=C4)C5=CC=CN5[B-](F)(F)[N+]3=C2)=O,CH2Cl2,O=[N+]([O-])c1ccccc1C1=CC2=C(c3ccccc3)c3cccn3[B-](F)(F)[N+]2=C1,,517.0,558.0,,0.1,,chemfluor
F[B-]1(F)[N+]2=CC(C3=C([N+]([O-])=O)C=CC=C3)=CC2=C(C4=CC=CC=C4)C5=CC(C6=CC=CC=C6[N+]([O-])=O)=CN15,CH2Cl2,O=[N+]([O-])c1ccccc1C1=CC2=C(c3ccccc3)c3cc(-c4ccccc4[N+](=O)[O-])cn3[B-](F)(F)[N+]2=C1,,538.0,582.0,,0.25,,chemfluor
F[B-]1(F)[N+]2=CC(C3=C([N+]([O-])=O)C=C(Cl)C=C3)=CC2=C(C4=CC=CC=C4)C5=CC=CN15,CH2Cl2,O=[N+]([O-])c1cc(Cl)ccc1C1=CC2=C(c3ccccc3)c3cccn3[B-](F)(F)[N+]2=C1,,517.0,561.0,,0.08,,chemfluor
F[B-]1(F)[N+]2=CC=CC2=C(C3=CC=CC=C3)C4=CC(C5=CC=C(Cl)C=C5[N+]([O-])=O)=CN14,CH2Cl2,O=[N+]([O-])c1cc(Cl)ccc1-c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1ccccc1,,517.0,561.0,,0.08,,chemfluor
F[B-]1(F)[N+]2=CC(C3=C([N+]([O-])=O)C=C(Cl)C=C3)=CC2=C(C4=CC=CC=C4)C5=CC(C6=CC=C(Cl)C=C6[N+]([O-])=O)=CN15,CH2Cl2,O=[N+]([O-])c1cc(Cl)ccc1C1=CC2=C(c3ccccc3)c3cc(-c4ccc(Cl)cc4[N+](=O)[O-])cn3[B-](F)(F)[N+]2=C1,,537.0,586.0,,0.18,,chemfluor
F[B-]1(F)[N+]2=CC=CC2=C(C3=CC=CC=C3)C4=CC(C5=CC(OC)=CC=C5[N+]([O-])=O)=CN14,CH2Cl2,COc1ccc([N+](=O)[O-])c(-c2cc3n(c2)[B-](F)(F)[N+]2=CC=CC2=C3c2ccccc2)c1,,517.0,554.0,,0.14,,chemfluor
F[B-]1(F)[N+]2=CC(C3=C([N+]([O-])=O)C=CC(OC)=C3)=CC2=C(C4=CC=CC=C4)C5=CC=CN15,CH2Cl2,COc1ccc([N+](=O)[O-])c(C2=CC3=C(c4ccccc4)c4cccn4[B-](F)(F)[N+]3=C2)c1,,517.0,554.0,,0.14,,chemfluor
