canonical_chromophore_smiles,canonical_solvent_smiles,row_count,unique_measurements,source_combination,min_emission_nm,max_emission_nm
COc1cc(S(=O)(=O)[O-])c2ccc3c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c4ccc1c2c43,CCOC(C)=O,2,2,"FluoDB-Lite,deep4chem",401.6,402.0
COc1cc(S(=O)(=O)[O-])c2ccc3c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c4ccc1c2c43,CN(C)C=O,2,2,"FluoDB-Lite,deep4chem",401.0,401.2
COc1cc(S(=O)(=O)[O-])c2ccc3c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c4ccc1c2c43,CO,2,2,"FluoDB-Lite,deep4chem",413.0,413.0
COc1cc(S(=O)(=O)[O-])c2ccc3c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c4ccc1c2c43,CS(C)=O,2,2,"FluoDB-Lite,deep4chem",405.0,405.0
COc1cc(S(=O)(=O)[O-])c2ccc3c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c4ccc1c2c43,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",407.0,407.1
COc1cc(S(=O)(=O)[O-])c2ccc3c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c4ccc1c2c43,ClCCl,2,2,"FluoDB-Lite,deep4chem",406.6,407.0
COc1cc(S(=O)(=O)[O-])c2ccc3c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c4ccc1c2c43,N#Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",406.0,406.3
COc1cc(S(=O)(=O)[O-])c2ccc3c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c4ccc1c2c43,O,2,2,"FluoDB-Lite,deep4chem",436.0,436.0
COc1cc(S(=O)(=O)[O-])c2ccc3c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c4ccc1c2c43,OCC(F)(F)F,2,2,"FluoDB-Lite,deep4chem",427.0,427.0
COc1cc(S(=O)(=O)[O-])c2ccc3c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c4ccc1c2c43,OCCO,2,2,"FluoDB-Lite,deep4chem",421.0,421.0
COc1cc2[nH]c3c(c2cc1OC)CCCC3=O,C1COCCO1,2,2,"FluoDB-Lite,deep4chem",393.0,393.3
COc1cc2[nH]c3c(c2cc1OC)CCCC3=O,CC#N,2,2,"FluoDB-Lite,deep4chem",409.0,409.4
COc1cc2[nH]c3c(c2cc1OC)CCCC3=O,CCO,2,2,"FluoDB-Lite,deep4chem",450.0,450.4
COc1cc2[nH]c3c(c2cc1OC)CCCC3=O,CO,2,2,"FluoDB-Lite,deep4chem",461.0,461.3
COc1cc2[nH]c3c(c2cc1OC)CCCC3=O,CS(C)=O,2,2,"FluoDB-Lite,deep4chem",414.0,414.0
COc1cc2[nH]c3c(c2cc1OC)CCCC3=O,ClCCl,2,2,"FluoDB-Lite,deep4chem",407.6,408.0
COc1cc2[nH]c3c(c2cc1OC)CCCC3=O,c1ccccc1,2,2,"FluoDB-Lite,deep4chem",393.7,394.0
COc1cc2[nH]c3c(c2cc1OCC(=O)O)CCCC3=O,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",411.0,411.3
COc1cc2[nH]c3c(c2cc1OCC(=O)O)CCCC3=O,C1COCCO1,2,2,"FluoDB-Lite,deep4chem",392.0,392.1
COc1cc2[nH]c3c(c2cc1OCC(=O)O)CCCC3=O,CCCCCCCCCCO,2,2,"FluoDB-Lite,deep4chem",433.0,433.5
COc1cc2[nH]c3c(c2cc1OCC(=O)O)CCCC3=O,CCCCCCCCO,2,2,"FluoDB-Lite,deep4chem",434.0,434.4
COc1cc2[nH]c3c(c2cc1OCC(=O)O)CCCC3=O,CCCCCCO,2,2,"FluoDB-Lite,deep4chem",436.0,436.2
COc1cc2[nH]c3c(c2cc1OCC(=O)O)CCCC3=O,CCCCO,2,2,"FluoDB-Lite,deep4chem",453.0,453.5
COc1cc2[nH]c3c(c2cc1OCC(=O)O)CCCC3=O,CCO,2,2,"FluoDB-Lite,deep4chem",463.0,463.3
COc1cc2[nH]c3c(c2cc1OCC(=O)O)CCCC3=O,CCOC(C)=O,2,2,"FluoDB-Lite,deep4chem",396.5,397.0
COc1cc2[nH]c3c(c2cc1OCC(=O)O)CCCC3=O,CN(C)C=O,2,2,"FluoDB-Lite,deep4chem",418.0,418.5
COc1cc2[nH]c3c(c2cc1OCC(=O)O)CCCC3=O,CO,2,2,"FluoDB-Lite,deep4chem",471.0,471.2
COc1cc2[nH]c3c(c2cc1OCC(=O)O)CCCC3=O,CS(C)=O,2,2,"FluoDB-Lite,deep4chem",415.8,416.0
COc1cc2[nH]c3c(c2cc1OCC(=O)O)CCCC3=O,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",388.0,388.1
COc1cc2[nH]c3c(c2cc1OCC(=O)O)CCCC3=O,O,2,2,"FluoDB-Lite,deep4chem",477.5,478.0
COc1cc2c(cc1-c1ccc(C#N)cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc(C#N)cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",460.0,460.0
COc1cc2c(cc1-c1ccc(C(F)(F)F)cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc(C(F)(F)F)cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",458.0,458.0
COc1cc2c(cc1-c1ccc(C=O)cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc(C=O)cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",462.0,462.0
COc1cc2c(cc1-c1ccc(N(c3ccccc3)c3ccccc3)cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc(N(c5ccccc5)c5ccccc5)cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",563.0,563.0
COc1cc2c(cc1-c1ccccc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccccc2)cc1C4)C(=O)N(CCC(C)C)C3=O,CC#N,2,2,"FluoDB-Lite,deep4chem",497.0,497.0
COc1cc2c(cc1-c1ccccc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccccc2)cc1C4)C(=O)N(CCC(C)C)C3=O,CC(C)=O,2,2,"FluoDB-Lite,deep4chem",486.0,486.0
COc1cc2c(cc1-c1ccccc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccccc2)cc1C4)C(=O)N(CCC(C)C)C3=O,CS(C)=O,2,2,"FluoDB-Lite,deep4chem",503.0,503.0
COc1cc2c(cc1-c1ccccc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccccc2)cc1C4)C(=O)N(CCC(C)C)C3=O,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",460.0,460.0
COc1cc2c(cc1-c1ccccc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccccc2)cc1C4)C(=O)N(CCC(C)C)C3=O,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",492.0,492.0
COc1cc2c(cc1-c1ccccc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccccc2)cc1C4)C(=O)N(CCC(C)C)C3=O,ClCCl,2,2,"FluoDB-Lite,deep4chem",489.0,489.0
COc1cc2c(cc1-c1cccs1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2cccs2)cc1C4)C(=O)N(CCC(C)C)C3=O,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",505.0,505.0
COc1cc2c(cc1-c1ccncc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccncc2)cc1C4)C(=O)N(CCC(C)C)C3=O,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",456.0,456.0
COc1cc2c(cc1-c1ccsc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccsc2)cc1C4)C(=O)N(CCC(C)C)C3=O,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",487.0,487.0
COc1cc2c(cc1C=C(C#N)c1nc3ccccc3s1)c1ccccc1n2C,CS(C)=O,2,2,"FluoDB-Lite,deep4chem",518.0,518.0
COc1cc2c(cc1C=CC(=C(C#N)C#N)c1ccccc1)c1ccccc1n2C,CCOC(C)=O,2,2,deep4chem,548.0,549.0
COc1cc2c(cc1C=CC(=C(C#N)C#N)c1ccccc1)c1ccccc1n2C,CS(C)=O,3,2,"FluoDB-Lite,deep4chem",581.0,581.0
COc1cc2c(cc1OC)C1=C3C(=O)N4C=Cc5cc(OC)c(OC)cc5C4=C3C(=O)N1C=C2,CN(C)C=O,2,2,"FluoDB-Lite,deep4chem",601.0,602.0
COc1cc2c(cc1OC)C1=C3C(=O)N4C=Cc5cc(OC)c(OC)cc5C4=C3C(=O)N1C=C2,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",597.0,600.0
COc1cc2c3c4c(c5ccc(C(C)(C)C)cc5c5c(OC)cc(OC)c(c2c(OC)c1OC)c45)=[N+]1C3=Nc2c3c4cc(OC)c(OC)c(OC)c4c4c(OC)cc(OC)c5c6cc(C(C)(C)C)ccc6c(c3c54)n2[B-]1(F)F,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",907.0,907.0
COc1cc2c3cc(OC)c(OC)cc3c3cc4c(C)cc(=O)oc4cc3c2cc1OC,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",491.0,491.0
COc1cc2c3ccccc3c3cncnc3c2c(OC)c1OC,ClCCl,2,2,"FluoDB-Lite,deep4chem",426.0,426.0
COc1cc2cc(-c3ccc([N+](=O)[O-])cc3)c(-c3ccc([N+](=O)[O-])cc3)cc2cc1OC,,2,2,chemfluor,544.0,578.0
COc1cc2cc(C#Cc3ccc(C=C(C#N)C(=O)O)cc3)c(=O)oc2cc1OC,CC#N,2,2,"FluoDB-Lite,deep4chem",464.0,464.0
COc1cc2cc(C#Cc3ccc([N+](=O)[O-])cc3)c(C#Cc3ccc([N+](=O)[O-])cc3)cc2cc1OC,,3,3,chemfluor,514.0,593.0
COc1ccc(-c2c(-c3ccc(OC)cc3)c(-c3ccc(OC)cc3)n3c(c2-c2ccc(OC)cc2)c(C(C)=O)c2ccccc23)cc1,,2,2,chemfluor,584.0,584.0
COc1ccc(-c2c(-c3ccc(OC)cc3)c(-c3ccc(OC)cc3)n3c(c2-c2ccc(OC)cc2)c(C=O)c2cc(Br)ccc23)cc1,,2,2,chemfluor,530.0,533.0
COc1ccc(-c2c(-c3ccc(OC)cc3)c(-c3ccc(OC)cc3)n3c(c2-c2ccc(OC)cc2)c(C=O)c2cc(OC)ccc23)cc1,,2,2,chemfluor,535.0,535.0
COc1ccc(-c2c(-c3ccc(OC)cc3)c(-c3ccc(OC)cc3)n3c(c2-c2ccc(OC)cc2)c(C=O)c2ccccc23)cc1,,2,2,chemfluor,535.0,537.0
COc1ccc(-c2c3cc(C(C)=O)ccc3nn2C)o1,,2,2,chemfluor,472.0,490.0
COc1ccc(-c2c3cc(N(C)C)ccc3nn2C)o1,,2,2,chemfluor,455.0,458.0
COc1ccc(-c2c3cc4cc(C)sc4cc3c(-c3ccc(OC)cc3)c3cc4cc(C)sc4cc23)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",514.0,514.0
COc1ccc(-c2c3cc4cc(C)sc4cc3c(C#Cc3ccccc3)c3cc4cc(C)sc4cc23)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",561.0,561.0
COc1ccc(-c2c3cc4ccccc4cc3c(-c3ccc(OC)cc3)c3cc4ccccc4cc23)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",620.0,620.0
COc1ccc(-c2c3cc4ccccc4cc3c(-c3ccc(OC)cc3)c3cc4sc(C)cc4cc23)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",570.0,570.0
COc1ccc(-c2c3cc4ccccc4cc3c(C#Cc3ccccc3)c3cc4cc(C)sc4cc23)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",620.0,620.0
COc1ccc(-c2c3cc4ccccc4cc3c(C#Cc3ccccc3)c3cc4ccccc4cc23)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",697.0,697.0
COc1ccc(-c2c3ccccc3c(-c3ccc(OC)cc3)c3cc4ccccc4cc23)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",511.0,511.0
COc1ccc(-c2c3ccccc3c(-c3ccc(OC)cc3)c3ccccc23)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",427.0,427.0
COc1ccc(-c2c3ccccc3c(C#Cc3ccccc3)c3cc4cc(C)sc4cc23)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",504.0,504.0
COc1ccc(-c2c3ccccc3c(C#Cc3ccccc3)c3cc4ccccc4cc23)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",550.0,550.0
COc1ccc(-c2c3ccccc3c(C#Cc3ccccc3)c3ccccc23)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",452.0,452.0
COc1ccc(-c2c3ccccc3nn2C)o1,,2,2,chemfluor,414.0,420.0
COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OC)c(OCC(=O)O)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)cc1OCC(=O)O,CS(C)=O,2,2,"FluoDB-Lite,deep4chem",644.0,644.0
COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OC)c(OCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)C=C3)cc1OCC(=O)O,CS(C)=O,2,2,"FluoDB-Lite,deep4chem",650.0,650.0
COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OC)c(OCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)CC3)cc1OCC(=O)O,CS(C)=O,2,2,"FluoDB-Lite,deep4chem",738.0,738.0
COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OC)c(OCCCC(=O)O)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)cc1OCCCC(=O)O,CS(C)=O,2,2,"FluoDB-Lite,deep4chem",639.0,639.0
COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OC)c(OCCCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)C=C3)cc1OCCCC(=O)O,CS(C)=O,2,2,"FluoDB-Lite,deep4chem",651.0,651.0
COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OC)c(OCCCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)CC3)cc1OCCCC(=O)O,CS(C)=O,2,2,"FluoDB-Lite,deep4chem",738.0,738.0
COc1ccc(-c2cc(C)nc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)n2)cc1,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",378.0,378.0
COc1ccc(-c2cc3c(o2)=CC2=C(C(F)(F)F)c4cc5oc(-c6ccc(OC)cc6)cc5n4[B-](F)(F)[N+]=32)cc1,C1CCOC1,2,2,deep4chem,738.0,738.0
COc1ccc(-c2cc3c(o2)=CC2=C(C(F)(F)F)c4cc5oc(-c6ccc(OC)cc6)cc5n4[B-](F)(F)[N+]=32)cc1,ClC(Cl)Cl,3,2,deep4chem,738.0,738.0
COc1ccc(-c2cc3c(o2)=CC2=Cc4cc5oc(-c6ccc(OC)cc6)cc5n4[B-](F)(F)[N+]=32)cc1,ClC(Cl)Cl,2,2,deep4chem,683.0,683.0
COc1ccc(-c2cc3c(s2)c(C)cc(=O)n3C)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",427.0,427.0
COc1ccc(-c2cc3c4c(c2)CCc2cc(-c5ccc(OC)cc5)cc(c2-4)CC3)cc1,C1CCCCC1,2,2,"FluoDB-Lite,deep4chem",386.0,386.3
COc1ccc(-c2cc3c4c(c2)CCc2cc(-c5ccc(OC)cc5)cc(c2-4)CC3)cc1,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",390.0,390.2
COc1ccc(-c2cc3c4c(c2)CCc2cc(-c5ccc(OC)cc5)cc(c2-4)CC3)cc1,CC#N,2,2,"FluoDB-Lite,deep4chem",388.0,388.1
COc1ccc(-c2cc3c4c(c2)CCc2cc(-c5ccc(OC)cc5)cc(c2-4)CC3)cc1,CCCCCC,2,2,"FluoDB-Lite,deep4chem",384.6,385.0
COc1ccc(-c2cc3c4c(c2)CCc2cc(-c5ccc(OC)cc5)cc(c2-4)CC3)cc1,CN(C)C=O,2,2,"FluoDB-Lite,deep4chem",392.0,392.2
COc1ccc(-c2cc3c4c(c2)CCc2cc(-c5ccc(OC)cc5)cc(c2-4)CC3)cc1,CO,2,2,"FluoDB-Lite,deep4chem",386.6,387.0
COc1ccc(-c2cc3c4c(c2)CCc2cc(-c5ccc(OC)cc5)cc(c2-4)CC3)cc1,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",391.0,391.5
COc1ccc(-c2cc3c4c(c2)CCc2cc(-c5ccc(OC)cc5)cc(c2-4)CC3)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",391.0,391.1
COc1ccc(-c2cc3ccc4cc(-c5ccc(OC)cc5)cc5ccc(c2)c3c45)cc1,C1CCCCC1,2,2,"FluoDB-Lite,deep4chem",418.9,419.0
COc1ccc(-c2cc3ccc4cc(-c5ccc(OC)cc5)cc5ccc(c2)c3c45)cc1,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",416.0,416.5
COc1ccc(-c2cc3ccc4cc(-c5ccc(OC)cc5)cc5ccc(c2)c3c45)cc1,CC#N,2,2,"FluoDB-Lite,deep4chem",414.9,415.0
COc1ccc(-c2cc3ccc4cc(-c5ccc(OC)cc5)cc5ccc(c2)c3c45)cc1,CCCCCC,2,2,"FluoDB-Lite,deep4chem",417.0,417.3
COc1ccc(-c2cc3ccc4cc(-c5ccc(OC)cc5)cc5ccc(c2)c3c45)cc1,CCO,2,2,"FluoDB-Lite,deep4chem",416.0,416.3
COc1ccc(-c2cc3ccc4cc(-c5ccc(OC)cc5)cc5ccc(c2)c3c45)cc1,CN(C)C=O,2,2,"FluoDB-Lite,deep4chem",417.9,418.0
COc1ccc(-c2cc3ccc4cc(-c5ccc(OC)cc5)cc5ccc(c2)c3c45)cc1,CO,2,2,"FluoDB-Lite,deep4chem",418.0,418.1
COc1ccc(-c2cc3ccc4cc(-c5ccc(OC)cc5)cc5ccc(c2)c3c45)cc1,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",417.6,418.0
COc1ccc(-c2cc3ccc4cc(-c5ccc(OC)cc5)cc5ccc(c2)c3c45)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",417.0,417.3
COc1ccc(-c2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",403.0,403.0
COc1ccc(-c2ccc(OC)cc2)cc1,C1CCCCC1,2,2,"FluoDB-Lite,deep4chem",363.8,364.0
COc1ccc(-c2ccc3c(c2)c2cc(-c4ccc(OC)cc4)ccc2n3-c2ccc(C(=O)c3ccc4sc5ccccc5c4c3)cc2)cc1,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",460.9,461.0
COc1ccc(-c2ccc3c(c2)c2cc(-c4ccc(OC)cc4)ccc2n3-c2ccc(C(=O)c3ccc4sc5ccccc5c4c3)cn2)cc1,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",479.0,479.2
COc1ccc(-c2ccc3c(c2)c2cc(-c4ccc(OC)cc4)ccc2n3-c2ccc(C(=O)c3ccc4sc5ccccc5c4c3)nc2)cc1,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",487.0,487.2
COc1ccc(-c2ccc3c(c2)sc2[n+]3[B-](F)(F)OC(c3ccc(N(C)C)cc3)=N2)cc1,,5,5,chemfluor,459.0,488.0
COc1ccc(-c2ccccc2)cc1,C1CCCCC1,2,2,"FluoDB-Lite,deep4chem",344.6,345.0
COc1ccc(-c2cnc3cccc(-c4ccc(C(C)=O)cc4)n23)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",537.0,537.0
COc1ccc(-c2cnc3cccc(-c4ccccc4)n23)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",484.0,484.0
COc1ccc(-c2csc(-c3ccncc3)n2)cc1,CC#N,2,2,"FluoDB-Lite,deep4chem",560.0,560.0
COc1ccc(-c2csc(-c3ccncc3)n2)cc1,CCO,2,2,"FluoDB-Lite,deep4chem",457.0,457.0
COc1ccc(-c2csc(-c3ccncc3)n2)cc1,CN(C)C=O,2,2,"FluoDB-Lite,deep4chem",451.0,451.0
COc1ccc(-c2csc(-c3ccncc3)n2)cc1,CS(C)=O,2,2,"FluoDB-Lite,deep4chem",455.0,455.0
COc1ccc(-c2csc(-c3ccncc3)n2)cc1,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",415.0,415.0
COc1ccc(-c2csc(-c3ccncc3)n2)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",548.0,548.0
COc1ccc(-c2nc(-c3ccc(-c4nc(-c5ccc(OC)cc5)c(-c5ccc(OC)cc5)[nH]4)cc3)[nH]c2-c2ccc(OC)cc2)cc1,CC#N,2,2,deep4chem,416.5,440.0
COc1ccc(-c2nc(-c3ccc(-c4nc(-c5ccc(OC)cc5)c(-c5ccc(OC)cc5)[nH]4)s3)[nH]c2-c2ccc(OC)cc2)cc1,CC#N,2,2,"FluoDB-Lite,deep4chem",451.5,452.0
COc1ccc(-c2nc(-c3ccc(C)cc3)c3ccccn23)cc1,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",521.0,521.0
COc1ccc(-c2nc(-c3ccc(OC)cc3)n3ccccc23)cc1,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",479.0,479.0
COc1ccc(-c2nc(-c3ccccc3)c(N(c3ccccc3)c3ccccc3)s2)cc1,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",457.0,457.0
COc1ccc(-c2nc(C)cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)n2)cc1,Cc1ccccc1,2,2,"FluoDB-Lite,deep4chem",390.0,390.0
COc1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,CC#N,2,2,"FluoDB-Lite,deep4chem",430.0,430.0
COc1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CS(C)=O,2,2,"FluoDB-Lite,deep4chem",415.0,415.0
COc1ccc(-c2nc3ncccc3o2)c(O)c1,CO,2,2,"FluoDB-Lite,deep4chem",383.0,383.0
COc1ccc(-c2ncc3ccccn23)cc1,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",469.0,469.0
COc1ccc(-c2nnc(-c3cc(-n4c5ccccc5c5ccccc54)c(-n4c5ccccc5c5ccccc54)cc3-c3nnc(-c4ccc(OC)cc4)o3)o2)cc1,CC#N,2,2,"FluoDB-Lite,deep4chem",515.8,516.0
COc1ccc(-c2nnc(-c3cc(-n4c5ccccc5c5ccccc54)c(-n4c5ccccc5c5ccccc54)cc3-c3nnc(-c4ccc(OC)cc4)o3)o2)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",487.9,488.0
COc1ccc(-c2sc3c(c2Br)=[N+]2C(=C(C(F)(F)F)c4cc5sc(-c6ccc(OC)cc6)c(Br)c5n4[B-]2(F)F)C=3)cc1,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",754.0,754.0
COc1ccc(-c2sc3c(c2Br)=[N+]2C(=C(C(F)(F)F)c4cc5sc(-c6ccc(OC)cc6)c(Br)c5n4[B-]2(F)F)C=3)cc1,ClC(Cl)Cl,2,2,"FluoDB-Lite,deep4chem",754.0,754.0
COc1ccc(-n2c3ccccc3c3cc(C=C(C#N)C#N)ccc32)cc1,CO,2,2,"FluoDB-Lite,deep4chem",534.0,534.0
COc1ccc(-n2nc(C#N)c(N3CCC(N4CCCCC4)CC3)n2)cc1,CC#N,2,2,"FluoDB-Lite,deep4chem",403.0,403.0
COc1ccc(-n2nc(C#N)c(N3CCCC3)n2)cc1,CC#N,2,2,"FluoDB-Lite,deep4chem",418.0,418.0
COc1ccc(-n2nc(C#N)c(N3CCCC3)n2)cc1,CCO,2,2,"FluoDB-Lite,deep4chem",415.0,415.0
COc1ccc(-n2nc(C#N)c(N3CCCC3)n2)cc1OC,CC#N,2,2,"FluoDB-Lite,deep4chem",417.0,417.0
COc1ccc(-n2nc(C#N)c(N3CCCCC3)n2)cc1,CC#N,2,2,"FluoDB-Lite,deep4chem",415.0,415.0
COc1ccc(-n2nc(C#N)c(N3CCCCCC3)n2)cc1,CC#N,2,2,"FluoDB-Lite,deep4chem",413.0,413.0
COc1ccc(-n2nc(C(=O)N3CCCC3)c(N3CCCC3)n2)cc1,CC#N,2,2,"FluoDB-Lite,deep4chem",412.0,412.0
COc1ccc(-n2nc(C(=O)N3CCCC3)c(N3CCCC3)n2)cc1,CCCCCC,2,2,"FluoDB-Lite,deep4chem",405.0,405.0
COc1ccc(-n2nc(C(=O)N3CCCC3)c(N3CCCC3)n2)cc1,CCO,2,2,"FluoDB-Lite,deep4chem",410.0,410.0
COc1ccc(-n2nc(C(=O)N3CCCC3)c(N3CCCC3)n2)cc1,CN(C)C=O,2,2,"FluoDB-Lite,deep4chem",396.0,396.0
COc1ccc(-n2ncc(-c3ccccc3)n2)cc1,,2,2,chemfluor,374.0,374.0
COc1ccc(/C=C/c2ccc3ccccc3n2)cc1,,8,8,chemfluor,390.0,433.0
COc1ccc(/C=C/c2ccnc3ccccc23)cc1,,8,8,chemfluor,411.0,454.0
COc1ccc(/C=C/c2nccc3ccccc23)cc1,,8,8,chemfluor,425.0,453.0
COc1ccc(C#Cc2c3cc4cc(C)sc4cc3c(C#Cc3ccc(OC)cc3)c3cc4cc(C)sc4cc23)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",590.0,590.0
COc1ccc(C#Cc2c3cc4ccccc4cc3c(C#Cc3ccc(OC)cc3)c3cc4ccccc4cc23)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",706.0,706.0
COc1ccc(C#Cc2c3cc4ccccc4cc3c(C#Cc3ccc(OC)cc3)c3cc4sc(C)cc4cc23)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",634.0,634.0
COc1ccc(C#Cc2c3ccccc3c(C#Cc3ccc(OC)cc3)c3cc4ccccc4cc23)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",576.0,576.0
COc1ccc(C#Cc2c3ccccc3c(C#Cc3ccc(OC)cc3)c3cc4sc(C)cc4cc23)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",538.0,538.0
COc1ccc(C#Cc2c3ccccc3c(C#Cc3ccc(OC)cc3)c3ccccc23)cc1,ClCCl,2,2,"FluoDB-Lite,deep4chem",492.0,492.0
COc1ccc(C#Cc2nc3ccccc3nc2-c2cn(C)c3ccccc23)cc1,C1CCOC1,2,2,"FluoDB-Lite,deep4chem",490.0,490.0
COc1ccc(C#Cc2nc3ccccc3nc2-c2cn(C)c3ccccc23)cc1,CO,2,2,"FluoDB-Lite,deep4chem",525.0,525.0
COc1ccc(C(=O)NN2C3=C(CC4=C2CCCC4=O)C(=O)CCC3)cc1,CC(C)=O,2,2,"FluoDB-Lite,deep4chem",435.0,435.0
